Date_heure;Q_SJV;H_SJV;Q_SML;H_SML
03/08/2022 07:45;1.52;152;1.42;440
03/08/2022 08:00;1.49;149;1.43;440
03/08/2022 08:15;1.49;149;1.43;441
03/08/2022 08:30;1.49;149;1.45;442
03/08/2022 08:45;1.49;149;1.48;444
03/08/2022 09:00;1.44;144;1.5;446
03/08/2022 09:15;1.48;148;1.53;448
03/08/2022 09:30;1.44;144;1.59;452
03/08/2022 09:45;1.45;145;1.6;453
03/08/2022 10:00;1.45;145;1.61;454
03/08/2022 10:15;1.46;146;1.62;454
03/08/2022 10:30;1.44;144;1.6;453
03/08/2022 10:45;1.43;143;1.6;453
03/08/2022 11:00;1.41;141;1.65;457
03/08/2022 11:15;1.43;143;1.72;462
03/08/2022 11:30;1.44;144;1.68;459
03/08/2022 11:45;1.46;146;1.62;455
03/08/2022 12:00;1.41;141;1.65;457
03/08/2022 12:15;1.44;144;1.63;456
03/08/2022 12:30;1.43;143;1.61;454
03/08/2022 12:45;1.42;141;1.64;456
03/08/2022 13:00;1.4;140;1.64;456
03/08/2022 13:15;1.42;142;1.63;455
03/08/2022 13:30;1.44;144;1.64;456
03/08/2022 13:45;1.44;144;1.58;452
03/08/2022 14:00;1.43;143;1.54;448
03/08/2022 14:15;1.43;143;1.52;447
03/08/2022 14:30;1.39;139;1.5;445
03/08/2022 14:45;1.43;143;1.46;443
03/08/2022 15:00;1.39;139;1.48;444
03/08/2022 15:15;1.38;138;1.43;440
03/08/2022 15:30;1.37;137;1.42;439
03/08/2022 15:45;1.36;136;1.42;440
03/08/2022 16:00;1.38;138;1.43;440
03/08/2022 16:15;1.39;139;1.45;442
03/08/2022 16:30;1.38;138;1.44;441
03/08/2022 16:45;1.37;137;1.46;442
03/08/2022 17:00;1.36;135;1.46;443
03/08/2022 17:15;1.35;134;1.45;442
03/08/2022 17:30;1.33;133;1.44;441
03/08/2022 17:45;1.34;134;1.45;442
03/08/2022 18:00;1.39;139;1.42;440
03/08/2022 18:15;1.36;136;1.44;441
03/08/2022 18:30;1.39;139;1.42;440
03/08/2022 18:45;1.37;137;1.41;439
03/08/2022 19:00;1.35;135;1.39;437
03/08/2022 19:15;1.36;136;1.39;438
03/08/2022 19:30;1.37;137;1.39;438
03/08/2022 19:45;1.38;138;1.39;437
03/08/2022 20:00;1.39;139;1.38;437
03/08/2022 20:15;1.37;136;1.38;436
03/08/2022 20:30;1.34;134;1.37;436
03/08/2022 20:45;1.32;131;1.36;435
03/08/2022 21:00;1.29;129;1.36;435
03/08/2022 21:15;1.27;126;1.36;435
03/08/2022 21:30;1.3;130;1.36;435
03/08/2022 21:45;1.29;128;1.37;435
03/08/2022 22:00;1.27;127;1.37;435
03/08/2022 22:15;1.26;125;1.37;435
03/08/2022 22:30;1.24;124;1.37;435
03/08/2022 22:45;1.23;122;1.37;435
03/08/2022 23:00;1.21;121;1.37;436
03/08/2022 23:15;1.2;119;1.37;436
03/08/2022 23:30;1.22;121;1.37;436
03/08/2022 23:45;1.2;119;1.37;436
04/08/2022 00:00;1.18;118;1.37;436
04/08/2022 00:15;1.17;116;1.37;436
04/08/2022 00:30;1.18;118;1.37;436
04/08/2022 00:45;1.2;119;1.37;436
04/08/2022 01:00;1.19;118;1.37;436
04/08/2022 01:15;1.17;117;1.37;436
04/08/2022 01:30;1.16;115;1.37;436
04/08/2022 01:45;1.15;114;1.37;436
04/08/2022 02:00;1.14;113;1.37;436
04/08/2022 02:15;1.16;115;1.36;434
04/08/2022 02:30;1.15;114;1.35;434
04/08/2022 02:45;1.09;108;1.35;434
04/08/2022 03:00;1.14;113;1.34;433
04/08/2022 03:15;1.13;112;1.34;433
04/08/2022 03:30;1.12;112;1.34;433
04/08/2022 03:45;1.12;111;1.35;434
04/08/2022 04:00;1.11;110;1.35;434
04/08/2022 04:15;1.07;106;1.35;434
04/08/2022 04:30;1.1;109;1.34;433
04/08/2022 04:45;1.09;108;1.34;433
04/08/2022 05:00;1.08;107;1.35;434
04/08/2022 05:15;1.07;106;1.35;434
04/08/2022 05:30;1.1;109;1.35;434
04/08/2022 05:45;1.08;107;1.35;434
04/08/2022 06:00;1.07;106;1.34;433
04/08/2022 06:15;1.05;104;1.34;433
04/08/2022 06:30;1.05;104;1.34;433
04/08/2022 06:45;1.06;104;1.34;433
04/08/2022 07:00;1.06;105;1.35;434
04/08/2022 07:15;1.06;105;1.35;434
04/08/2022 07:30;1.06;105;1.37;436
04/08/2022 07:45;1.05;104;1.37;436
04/08/2022 08:00;1.04;102;1.39;437
04/08/2022 08:15;1.03;101;1.4;438
04/08/2022 08:30;1.07;106;1.39;437
04/08/2022 08:45;1.04;103;1.39;437
04/08/2022 09:00;1.04;103;1.48;444
04/08/2022 09:15;1.04;103;1.67;459
04/08/2022 09:30;1.04;103;1.73;462
04/08/2022 09:45;1.07;106;1.74;463
04/08/2022 10:00;1.1;109;1.74;463
04/08/2022 10:15;1.06;105;1.76;465
04/08/2022 10:30;1.11;110;1.74;463
04/08/2022 10:45;1.12;111;1.74;463
04/08/2022 11:00;1.12;112;1.72;462
04/08/2022 11:15;1.13;112;1.71;461
04/08/2022 11:30;1.14;113;1.69;460
04/08/2022 11:45;1.12;112;1.67;458
04/08/2022 12:00;1.11;110;1.69;460
04/08/2022 12:15;1.15;114;1.68;459
04/08/2022 12:30;1.1;109;1.61;454
04/08/2022 12:45;1.1;109;1.63;455
04/08/2022 13:00;1.1;109;1.64;456
04/08/2022 13:15;1.1;109;1.67;458
04/08/2022 13:30;1.14;113;1.65;457
04/08/2022 13:45;1.09;108;1.63;455
04/08/2022 14:00;1.1;109;1.6;453
04/08/2022 14:15;1.1;110;1.61;454
04/08/2022 14:30;1.11;110;1.67;458
04/08/2022 14:45;1.12;111;1.68;459
04/08/2022 15:00;1.11;110;1.6;453
04/08/2022 15:15;1.11;110;1.53;448
04/08/2022 15:30;1.1;109;1.53;448
04/08/2022 15:45;1.1;109;1.57;451
04/08/2022 16:00;1.09;108;1.59;452
04/08/2022 16:15;1.1;110;1.57;451
04/08/2022 16:30;1.12;111;1.56;450
04/08/2022 16:45;1.09;108;1.55;449
04/08/2022 17:00;1.12;111;1.54;449
04/08/2022 17:15;1.1;109;1.58;451
04/08/2022 17:30;1.14;113;1.58;452
04/08/2022 17:45;1.12;111;1.58;451
04/08/2022 18:00;1.1;109;1.58;452
04/08/2022 18:15;1.1;109;1.57;451
04/08/2022 18:30;1.1;109;1.56;450
04/08/2022 18:45;1.13;112;1.56;450
04/08/2022 19:00;1.16;115;1.57;451
04/08/2022 19:15;1.15;114;1.55;449
04/08/2022 19:30;1.15;114;1.53;448
04/08/2022 19:45;1.14;113;1.53;448
04/08/2022 20:00;1.15;114;1.53;448
04/08/2022 20:15;1.15;115;1.53;448
04/08/2022 20:30;1.16;115;1.53;448
04/08/2022 20:45;1.17;116;1.53;448
04/08/2022 21:00;1.19;118;1.53;448
04/08/2022 21:15;1.21;121;1.54;449
04/08/2022 21:30;1.24;123;1.53;448
04/08/2022 21:45;1.21;121;1.53;448
04/08/2022 22:00;1.19;118;1.55;449
04/08/2022 22:15;1.22;121;1.55;449
04/08/2022 22:30;1.25;124;1.55;449
04/08/2022 22:45;1.25;125;1.55;449
04/08/2022 23:00;1.26;126;1.56;450
04/08/2022 23:15;1.27;126;1.57;451
04/08/2022 23:30;1.28;127;1.57;451
04/08/2022 23:45;1.29;128;1.57;451
05/08/2022 00:00;1.24;123;1.57;451
05/08/2022 00:15;1.28;127;1.57;451
05/08/2022 00:30;1.31;131;1.57;451
05/08/2022 00:45;1.29;128;1.57;451
05/08/2022 01:00;1.26;125;1.57;451
05/08/2022 01:15;1.29;128;1.57;451
05/08/2022 01:30;1.26;125;1.57;451
05/08/2022 01:45;1.26;125;1.57;451
05/08/2022 02:00;1.26;125;1.57;451
05/08/2022 02:15;1.26;125;1.58;451
05/08/2022 02:30;1.26;125;1.58;452
05/08/2022 02:45;1.26;125;1.59;452
05/08/2022 03:00;1.24;124;1.59;452
05/08/2022 03:15;1.23;123;1.59;452
05/08/2022 03:30;1.22;121;1.59;452
05/08/2022 03:45;1.21;120;1.59;452
05/08/2022 04:00;1.21;120;1.6;453
05/08/2022 04:15;1.25;124;1.59;452
05/08/2022 04:30;1.23;122;1.59;452
05/08/2022 04:45;1.21;120;1.59;452
05/08/2022 05:00;1.24;123;1.6;453
05/08/2022 05:15;1.23;122;1.6;453
05/08/2022 05:30;1.22;122;1.59;453
05/08/2022 05:45;1.21;121;1.59;452
05/08/2022 06:00;1.21;120;1.59;452
05/08/2022 06:15;1.16;115;1.6;453
05/08/2022 06:30;1.2;119;1.61;454
05/08/2022 06:45;1.18;117;1.61;454
05/08/2022 07:00;1.16;115;1.6;453
05/08/2022 07:15;1.14;113;1.61;454
05/08/2022 07:30;1.16;115;1.61;454
05/08/2022 07:45;1.14;113;1.6;453
05/08/2022 08:00;1.12;111;1.6;453
05/08/2022 08:15;1.13;113;1.61;454
05/08/2022 08:30;1.15;114;1.61;454
05/08/2022 08:45;1.13;112;1.61;454
05/08/2022 09:00;1.12;111;1.59;452
05/08/2022 09:15;1.1;109;1.57;451
05/08/2022 09:30;1.11;110;1.57;451
05/08/2022 09:45;1.12;111;1.57;451
05/08/2022 10:00;1.13;112;1.57;451
05/08/2022 10:15;1.14;113;1.57;451
05/08/2022 10:30;1.15;114;1.57;451
05/08/2022 10:45;1.16;115;1.57;451
05/08/2022 11:00;1.17;116;1.57;451
05/08/2022 11:15;1.14;114;1.56;450
05/08/2022 11:30;1.12;111;1.56;450
05/08/2022 11:45;1.19;118;1.54;449
05/08/2022 12:00;1.17;116;1.54;449
05/08/2022 12:15;1.16;115;1.54;448
05/08/2022 12:30;1.14;113;1.54;449
05/08/2022 12:45;1.16;115;1.56;450
05/08/2022 13:00;1.14;113;1.57;451
05/08/2022 13:15;1.12;111;1.6;453
05/08/2022 13:30;1.1;109;1.57;451
05/08/2022 13:45;1.1;109;1.56;450
05/08/2022 14:00;1.1;109;1.51;446
05/08/2022 14:15;1.11;110;1.52;447
05/08/2022 14:30;1.11;110;1.53;448
05/08/2022 14:45;1.11;110;1.54;449
05/08/2022 15:00;1.11;110;1.54;449
05/08/2022 15:15;1.11;110;1.5;446
05/08/2022 15:30;1.11;110;1.49;445
05/08/2022 15:45;1.12;111;1.53;448
05/08/2022 16:00;1.12;111;1.51;447
05/08/2022 16:15;1.12;111;1.47;444
05/08/2022 16:30;1.09;108;1.45;442
05/08/2022 16:45;1.06;105;1.42;440
05/08/2022 17:00;1.05;104;1.44;441
05/08/2022 17:15;1.05;103;1.45;442
05/08/2022 17:30;1.04;103;1.44;442
05/08/2022 17:45;1.03;102;1.44;441
05/08/2022 18:00;1.03;101;1.43;441
05/08/2022 18:15;1.07;106;1.42;440
05/08/2022 18:30;1.07;106;1.41;439
05/08/2022 18:45;1.06;105;1.4;438
05/08/2022 19:00;1.08;107;1.4;438
05/08/2022 19:15;1.09;108;1.38;437
05/08/2022 19:30;1.06;105;1.37;436
05/08/2022 19:45;1.09;108;1.36;435
05/08/2022 20:00;1.08;107;1.34;433
05/08/2022 20:15;1.06;105;1.33;432
05/08/2022 20:30;1.08;107;1.32;431
05/08/2022 20:45;1.09;108;1.31;430
05/08/2022 21:00;1.06;105;1.3;429
05/08/2022 21:15;1.09;108;1.29;429
05/08/2022 21:30;1.04;103;1.29;429
05/08/2022 21:45;1.09;108;1.28;428
05/08/2022 22:00;1.05;104;1.28;428
05/08/2022 22:15;1.05;104;1.27;427
05/08/2022 22:30;1.06;104;1.26;426
05/08/2022 22:45;1.06;104;1.25;425
05/08/2022 23:00;1.06;105;1.24;424
05/08/2022 23:15;1.06;105;1.23;424
05/08/2022 23:30;1.06;105;1.22;423
05/08/2022 23:45;1.06;105;1.22;423
06/08/2022 00:00;1.06;105;1.21;422
06/08/2022 00:15;1.06;105;1.19;421
06/08/2022 00:30;1.07;106;1.18;420
06/08/2022 00:45;1.07;106;1.17;419
06/08/2022 01:00;1.07;106;1.17;419
06/08/2022 01:15;1.07;106;1.17;419
06/08/2022 01:30;1.04;103;1.17;419
06/08/2022 01:45;1.04;103;1.15;417
06/08/2022 02:00;1.04;103;1.15;417
06/08/2022 02:15;1.04;103;1.14;417
06/08/2022 02:30;1.04;103;1.14;416
06/08/2022 02:45;1.05;104;1.14;416
06/08/2022 03:00;1.06;105;1.14;416
06/08/2022 03:15;1.1;109;1.14;416
06/08/2022 03:30;1.06;105;1.14;416
06/08/2022 03:45;1.03;101;1.14;416
06/08/2022 04:00;1.05;104;1.13;416
06/08/2022 04:15;1.07;106;1.12;415
06/08/2022 04:30;1.1;109;1.11;414
06/08/2022 04:45;1.1;109;1.11;414
06/08/2022 05:00;1.09;108;1.11;414
06/08/2022 05:15;1.09;108;1.1;413
06/08/2022 05:30;1.11;110;1.1;413
06/08/2022 05:45;1.13;112;1.1;413
06/08/2022 06:00;1.15;114;1.1;413
06/08/2022 06:15;1.12;111;1.1;413
06/08/2022 06:30;1.08;107;1.11;413
06/08/2022 06:45;1.05;104;1.11;414
06/08/2022 07:00;1.09;108;1.11;414
06/08/2022 07:15;1.08;107;1.11;414
06/08/2022 07:30;1.07;106;1.11;414
06/08/2022 07:45;1.06;105;1.11;414
06/08/2022 08:00;1.03;101;1.11;414
06/08/2022 08:15;1.06;105;1.1;413
06/08/2022 08:30;1.03;102;1.1;413
06/08/2022 08:45;1;98;1.09;412
06/08/2022 09:00;0.97;95;1.09;412
06/08/2022 09:15;0.981;96;1.08;412
06/08/2022 09:30;0.993;98;1.08;411
06/08/2022 09:45;1;99;1.08;411
06/08/2022 10:00;1.02;100;1.06;410
06/08/2022 10:15;0.993;98;1.01;405
06/08/2022 10:30;0.97;95;1.02;406
06/08/2022 10:45;0.997;98;1;405
06/08/2022 11:00;0.984;97;1;405
06/08/2022 11:15;0.97;95;0.992;404
06/08/2022 11:30;0.997;98;0.98;403
06/08/2022 11:45;1.03;101;0.964;402
06/08/2022 12:00;1.01;99;0.953;401
06/08/2022 12:15;1.03;101;0.949;400
06/08/2022 12:30;1.04;103;0.944;400
06/08/2022 12:45;1.02;100;0.956;401
06/08/2022 13:00;1.03;101;0.956;401
06/08/2022 13:15;1.03;102;0.992;404
06/08/2022 13:30;1.04;103;1;405
06/08/2022 13:45;1.05;104;0.996;404
06/08/2022 14:00;1.02;100;0.972;402
06/08/2022 14:15;1.06;105;0.932;399
06/08/2022 14:30;1.03;102;0.909;397
06/08/2022 14:45;1.01;99;0.92;398
06/08/2022 15:00;1.04;103;0.92;398
06/08/2022 15:15;1.03;102;0.92;398
06/08/2022 15:30;1.03;101;0.956;401
06/08/2022 15:45;1.05;104;0.897;396
06/08/2022 16:00;1.03;101;0.909;397
06/08/2022 16:15;1.05;104;0.891;396
06/08/2022 16:30;1.04;103;0.928;399
06/08/2022 16:45;1.03;101;0.932;399
06/08/2022 17:00;1.02;100;0.92;398
06/08/2022 17:15;1.04;103;0.881;395
06/08/2022 17:30;1.03;102;0.889;395
06/08/2022 17:45;1.03;101;0.873;394
06/08/2022 18:00;1.05;104;0.873;394
06/08/2022 18:15;1.07;106;0.873;394
06/08/2022 18:30;1.07;106;0.873;394
06/08/2022 18:45;1.07;106;0.879;395
06/08/2022 19:00;1.06;105;0.861;393
06/08/2022 19:15;1.06;105;0.861;393
06/08/2022 19:30;1.09;108;0.837;391
06/08/2022 19:45;1.12;111;0.837;391
06/08/2022 20:00;1.07;106;0.837;391
06/08/2022 20:15;1.09;108;0.837;391
06/08/2022 20:30;1.08;107;0.837;391
06/08/2022 20:45;1.06;105;0.837;391
06/08/2022 21:00;1.09;108;0.837;391
06/08/2022 21:15;1.08;107;0.838;391
06/08/2022 21:30;1.07;106;0.841;391
06/08/2022 21:45;1.06;105;0.844;392
06/08/2022 22:00;1.05;104;0.847;392
06/08/2022 22:15;1.05;104;0.85;392
06/08/2022 22:30;1.05;104;0.852;392
06/08/2022 22:45;1.05;104;0.855;393
06/08/2022 23:00;1.05;104;0.858;393
06/08/2022 23:15;1.06;105;0.861;393
06/08/2022 23:30;1.08;107;0.864;393
06/08/2022 23:45;1.09;108;0.867;394
07/08/2022 00:00;1.08;107;0.87;394
07/08/2022 00:15;1.07;106;0.873;394
07/08/2022 00:30;1.06;105;0.876;394
07/08/2022 00:45;1.05;104;0.879;395
07/08/2022 01:00;1.04;103;0.882;395
07/08/2022 01:15;1.07;106;0.885;395
07/08/2022 01:30;1.04;103;0.877;394
07/08/2022 01:45;1.04;103;0.877;394
07/08/2022 02:00;1.04;103;0.891;396
07/08/2022 02:15;1.04;103;0.904;397
07/08/2022 02:30;1.05;104;0.907;397
07/08/2022 02:45;1.06;105;0.906;397
07/08/2022 03:00;1.07;106;0.904;397
07/08/2022 03:15;1.04;103;0.903;397
07/08/2022 03:30;1.04;103;0.901;396
07/08/2022 03:45;1.04;103;0.9;396
07/08/2022 04:00;1.04;103;0.898;396
07/08/2022 04:15;1.04;103;0.897;396
07/08/2022 04:30;1.04;103;0.901;396
07/08/2022 04:45;0.997;98;0.906;397
07/08/2022 05:00;1.04;103;0.91;397
07/08/2022 05:15;1.03;102;0.914;398
07/08/2022 05:30;1.03;101;0.919;398
07/08/2022 05:45;1.05;104;0.923;398
07/08/2022 06:00;1.02;100;0.928;399
07/08/2022 06:15;1.02;100;0.932;399
07/08/2022 06:30;1.02;100;0.928;399
07/08/2022 06:45;1.02;100;0.924;398
07/08/2022 07:00;0.997;98;0.92;398
07/08/2022 07:15;0.979;96;0.932;399
07/08/2022 07:30;1.01;99;0.944;400
07/08/2022 07:45;0.97;95;0.949;400
07/08/2022 08:00;0.988;97;0.953;401
07/08/2022 08:15;1.01;99;0.958;401
07/08/2022 08:30;0.97;95;0.962;402
07/08/2022 08:45;0.97;95;0.967;402
07/08/2022 09:00;0.97;95;0.966;402
07/08/2022 09:15;0.934;91;0.964;402
07/08/2022 09:30;0.952;93;0.961;401
07/08/2022 09:45;0.97;95;0.958;401
07/08/2022 10:00;0.924;90;0.96;401
07/08/2022 10:15;0.943;92;0.956;401
07/08/2022 10:30;0.961;94;0.934;399
07/08/2022 10:45;0.924;90;0.938;399
07/08/2022 11:00;0.929;91;0.942;400
07/08/2022 11:15;0.934;91;0.94;400
07/08/2022 11:30;0.97;95;0.925;398
07/08/2022 11:45;0.934;91;0.936;399
07/08/2022 12:00;0.97;95;0.92;398
07/08/2022 12:15;0.967;95;0.909;397
07/08/2022 12:30;0.964;94;0.98;403
07/08/2022 12:45;0.961;94;0.932;399
07/08/2022 13:00;0.984;97;0.897;396
07/08/2022 13:15;1.01;99;0.909;397
07/08/2022 13:30;0.979;96;0.889;395
07/08/2022 13:45;0.997;98;0.805;388
07/08/2022 14:00;1.02;100;0.667;370
07/08/2022 14:15;0.997;98;0.644;367
07/08/2022 14:30;0.979;96;0.615;363
07/08/2022 14:45;0.997;98;0.621;364
07/08/2022 15:00;0.961;94;0.606;362
07/08/2022 15:15;0.997;98;0.629;365
07/08/2022 15:30;0.97;95;0.624;364
07/08/2022 15:45;0.97;95;0.614;363
07/08/2022 16:00;0.97;95;0.631;365
07/08/2022 16:15;0.988;97;0.616;363
07/08/2022 16:30;1.01;99;0.606;362
07/08/2022 16:45;0.961;94;0.594;361
07/08/2022 17:00;0.962;94;0.588;360
07/08/2022 17:15;0.964;94;0.583;359
07/08/2022 17:30;0.966;95;0.614;363
07/08/2022 17:45;0.967;95;0.594;361
07/08/2022 18:00;0.969;95;0.592;360
07/08/2022 18:15;0.971;95;0.597;361
07/08/2022 18:30;0.972;95;0.601;361
07/08/2022 18:45;0.974;95;0.606;362
07/08/2022 19:00;0.976;96;0.604;362
07/08/2022 19:15;0.977;96;0.602;361
07/08/2022 19:30;0.979;96;0.6;361
07/08/2022 19:45;0.952;93;0.595;361
07/08/2022 20:00;0.957;94;0.586;359
07/08/2022 20:15;0.963;94;0.583;359
07/08/2022 20:30;0.968;95;0.583;359
07/08/2022 20:45;0.974;95;0.583;359
07/08/2022 21:00;0.979;96;0.583;359
07/08/2022 21:15;0.967;95;0.583;359
07/08/2022 21:30;0.955;93;0.586;359
07/08/2022 21:45;0.943;92;0.589;360
07/08/2022 22:00;0.931;91;0.588;360
07/08/2022 22:15;0.918;89;0.584;359
07/08/2022 22:30;0.906;88;0.585;359
07/08/2022 22:45;0.952;93;0.588;360
07/08/2022 23:00;0.947;92;0.592;360
07/08/2022 23:15;0.941;92;0.595;361
07/08/2022 23:30;0.936;91;0.598;361
07/08/2022 23:45;0.931;91;0.594;360
08/08/2022 00:00;0.926;90;0.598;361
08/08/2022 00:15;0.921;90;0.601;361
08/08/2022 00:30;0.915;89;0.603;362
08/08/2022 00:45;0.938;92;0.609;362
08/08/2022 01:00;0.961;94;0.611;363
08/08/2022 01:15;0.964;94;0.608;362
08/08/2022 01:30;0.968;95;0.608;362
08/08/2022 01:45;0.972;95;0.599;361
08/08/2022 02:00;0.975;96;0.599;361
08/08/2022 02:15;0.979;96;0.6;361
08/08/2022 02:30;1;98;0.601;361
08/08/2022 02:45;1.02;101;0.602;362
08/08/2022 03:00;1.04;103;0.603;362
08/08/2022 03:15;1.04;102;0.604;362
08/08/2022 03:30;1.03;102;0.605;362
08/08/2022 03:45;1.02;101;0.603;362
08/08/2022 04:00;1.02;100;0.6;361
08/08/2022 04:15;1.04;103;0.604;362
08/08/2022 04:30;1.06;105;0.601;361
08/08/2022 04:45;1.02;100;0.601;361
08/08/2022 05:00;1.03;101;0.605;362
08/08/2022 05:15;1.04;103;0.608;362
08/08/2022 05:30;1.05;104;0.612;363
08/08/2022 05:45;1.06;105;0.608;362
08/08/2022 06:00;1.02;100;0.608;362
08/08/2022 06:15;1.04;103;0.611;363
08/08/2022 06:30;1.01;99;0.614;363
08/08/2022 06:45;1.01;100;0.616;363
08/08/2022 07:00;1.02;100;0.619;364
08/08/2022 07:15;0.961;94;0.625;364
08/08/2022 07:30;0.979;96;0.634;366
08/08/2022 07:45;0.997;98;0.644;367
08/08/2022 08:00;0.981;96;0.637;366
08/08/2022 08:15;0.965;95;0.644;367
08/08/2022 08:30;0.949;93;0.651;368
08/08/2022 08:45;0.934;91;0.658;369
08/08/2022 09:00;0.961;94;0.665;370
08/08/2022 09:15;0.924;90;0.673;371
08/08/2022 09:30;0.924;90;0.675;371
08/08/2022 09:45;0.961;94;0.695;374
08/08/2022 10:00;0.943;92;0.703;375
08/08/2022 10:15;0.924;90;0.698;374
08/08/2022 10:30;0.97;95;0.747;380
08/08/2022 10:45;0.968;95;0.784;385
08/08/2022 11:00;0.967;95;0.79;386
08/08/2022 11:15;0.965;95;0.813;389
08/08/2022 11:30;0.964;94;0.786;386
08/08/2022 11:45;0.962;94;0.775;384
08/08/2022 12:00;0.961;94;0.78;385
08/08/2022 12:15;0.997;98;0.787;386
08/08/2022 12:30;0.984;97;0.786;386
08/08/2022 12:45;0.97;95;0.767;383
08/08/2022 13:00;0.984;97;0.713;376
08/08/2022 13:15;0.997;98;0.731;378
08/08/2022 13:30;0.97;95;0.775;384
08/08/2022 13:45;0.988;97;0.757;382
08/08/2022 14:00;1.01;99;0.72;377
08/08/2022 14:15;1.03;101;0.717;376
08/08/2022 14:30;1.04;103;0.713;376
08/08/2022 14:45;1.02;100;0.736;379
08/08/2022 15:00;1.02;101;0.739;379
08/08/2022 15:15;1.03;101;0.749;381
08/08/2022 15:30;1.01;100;0.747;380
08/08/2022 15:45;1;99;0.762;382
08/08/2022 16:00;0.99;97;0.789;386
08/08/2022 16:15;0.979;96;0.786;386
08/08/2022 16:30;0.997;98;0.773;384
08/08/2022 16:45;1.02;100;0.769;383
08/08/2022 17:00;1;98;0.752;381
08/08/2022 17:15;0.985;97;0.759;382
08/08/2022 17:30;0.97;95;0.762;382
08/08/2022 17:45;1.01;99;0.767;383
08/08/2022 18:00;1.04;103;0.764;383
08/08/2022 18:15;0.997;98;0.753;381
08/08/2022 18:30;1.02;101;0.743;380
08/08/2022 18:45;1.04;103;0.735;379
08/08/2022 19:00;1.02;100;0.729;378
08/08/2022 19:15;1.03;102;0.724;377
08/08/2022 19:30;1.05;104;0.719;377
08/08/2022 19:45;0.979;96;0.713;376
08/08/2022 20:00;1.04;103;0.708;375
08/08/2022 20:15;1.05;104;0.703;375
08/08/2022 20:30;1.02;100;0.697;374
08/08/2022 20:45;1.03;102;0.692;373
08/08/2022 21:00;1.04;103;0.689;373
08/08/2022 21:15;1.06;105;0.687;373
08/08/2022 21:30;1.07;106;0.686;372
08/08/2022 21:45;1.04;103;0.684;372
08/08/2022 22:00;1.04;103;0.682;372
08/08/2022 22:15;1.04;103;0.68;372
08/08/2022 22:30;1.01;99;0.678;371
08/08/2022 22:45;1.04;103;0.677;371
08/08/2022 23:00;1.03;101;0.675;371
08/08/2022 23:15;1.06;105;0.675;371
08/08/2022 23:30;1.06;105;0.675;371
08/08/2022 23:45;1.06;104;0.675;371
09/08/2022 00:00;1.05;104;0.675;371
09/08/2022 00:15;1.05;104;0.675;371
09/08/2022 00:30;1.05;103;0.675;371
09/08/2022 00:45;1.04;103;0.675;371
09/08/2022 01:00;1.07;106;0.68;372
09/08/2022 01:15;1.09;108;0.681;372
09/08/2022 01:30;1.07;106;0.679;372
09/08/2022 01:45;1.04;103;0.676;371
09/08/2022 02:00;1.05;104;0.676;371
09/08/2022 02:15;1.06;104;0.68;372
09/08/2022 02:30;1.06;105;0.683;372
09/08/2022 02:45;1.02;100;0.687;373
09/08/2022 03:00;1.04;103;0.69;373
09/08/2022 03:15;1.07;106;0.688;373
09/08/2022 03:30;1.05;104;0.686;372
09/08/2022 03:45;1.03;101;0.684;372
09/08/2022 04:00;1.06;105;0.683;372
09/08/2022 04:15;1.09;108;0.686;372
09/08/2022 04:30;1.04;103;0.688;373
09/08/2022 04:45;1.05;103;0.69;373
09/08/2022 05:00;1.05;104;0.692;373
09/08/2022 05:15;1.05;104;0.694;374
09/08/2022 05:30;1.06;105;0.696;374
09/08/2022 05:45;1.06;105;0.701;374
09/08/2022 06:00;1.07;106;0.709;375
09/08/2022 06:15;1.07;106;0.717;377
09/08/2022 06:30;1.04;103;0.726;378
09/08/2022 06:45;1.01;99;0.731;378
09/08/2022 07:00;1.02;100;0.733;379
09/08/2022 07:15;1.03;101;0.736;379
09/08/2022 07:30;1.01;100;0.745;380
09/08/2022 07:45;1;99;0.754;381
09/08/2022 08:00;0.992;97;0.763;382
09/08/2022 08:15;0.981;96;0.772;384
09/08/2022 08:30;0.97;95;0.777;384
09/08/2022 08:45;0.934;91;0.78;385
09/08/2022 09:00;0.929;91;0.783;385
09/08/2022 09:15;0.924;90;0.787;386
09/08/2022 09:30;0.92;90;0.79;386
09/08/2022 09:45;0.915;89;0.798;387
09/08/2022 10:00;0.924;90;0.767;383
09/08/2022 10:15;0.934;91;0.825;390
09/08/2022 10:30;0.943;92;0.843;392
09/08/2022 10:45;0.952;93;0.841;391
09/08/2022 11:00;0.943;92;0.849;392
09/08/2022 11:15;0.934;91;0.846;392
09/08/2022 11:30;0.961;94;0.805;388
09/08/2022 11:45;0.934;91;0.805;388
09/08/2022 12:00;0.949;93;0.805;388
09/08/2022 12:15;0.965;95;0.805;388
09/08/2022 12:30;0.981;96;0.8;387
09/08/2022 12:45;0.997;98;0.793;386
09/08/2022 13:00;0.979;96;0.8;387
09/08/2022 13:15;0.961;94;0.79;386
09/08/2022 13:30;0.977;96;0.782;385
09/08/2022 13:45;0.993;98;0.776;384
09/08/2022 14:00;1.01;99;0.767;383
09/08/2022 14:15;1.03;101;0.773;384
09/08/2022 14:30;0.979;96;0.767;383
09/08/2022 14:45;0.983;96;0.752;381
09/08/2022 15:00;0.986;97;0.739;379
09/08/2022 15:15;0.99;97;0.755;382
09/08/2022 15:30;0.994;98;0.759;382
